STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2002,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.6821514627814675,A,Annual,Latin America & Caribbean,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,9.377430049941,A,Annual,High income,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,5.28616900232726,A,Annual,IBRD only,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.720009236612232,A,Annual,IDA & IBRD total,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.546087911153429,A,Annual,IDA blend,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.8298078145335706,A,Annual,IDA only,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.730533179787537,A,Annual,IDA total,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.383268893505023,A,Annual,Late-demographic dividend,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.191699539213581,A,Annual,Latin America & Caribbean,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.351146731610212,A,Annual,Latin America & Caribbean (excluding high income),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.196526169124787,A,Annual,Latin America & Caribbean (IDA & IBRD),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.913744135489493,A,Annual,Least developed countries: UN classification,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.483079757143693,A,Annual,Low & middle income,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.754929923696419,A,Annual,Low income,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.937562983814314,A,Annual,East Asia & Pacific,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.3556642845849445,A,Annual,East Asia & Pacific (excluding high income),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.34877557305821,A,Annual,East Asia & Pacific (IDA & IBRD),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,12.170418439070259,A,Annual,Euro area,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,11.14627403503836,A,Annual,Europe & Central Asia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.0139052801032555,A,Annual,Europe & Central Asia (excluding high income),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.082808883522514,A,Annual,Europe & Central Asia (IDA & IBRD),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,12.280960445631855,A,Annual,European Union,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.710364931123694,A,Annual,Fragile and conflict affected situations,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HPC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.430954595968418,A,Annual,Heavily indebted poor countries (HIPC),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.658979867865675,A,Annual,High income,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.1693209687108554,A,Annual,IBRD only,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.9592699170153938,A,Annual,IDA & IBRD total,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2000,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.724308404713488,A,Annual,IDA blend,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2001,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.164311705007596,A,Annual,Other small states,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2001,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.0780088354673047,A,Annual,Pacific island small states,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2001,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.330642463121823,A,Annual,Post-demographic dividend,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2001,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,5.3900820616281235,A,Annual,Pre-demographic dividend,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
